GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison,-log10(padj),ann
SNTB1,366.977565883487,2.56507717781287,0.253270385125284,10.1278212079317,4.15811231379663e-24,4.22282293668009e-21,M_vs_G,20.3743971281974,Up regulated
UTS2B,95.9412127964777,3.91042085484765,0.389929734320482,10.028526964383,1.14207657843522e-23,1.07309735386199e-20,M_vs_G,19.9693608760516,Up regulated
LINC02202,45.733574817411,8.90488037977336,0.888305292475947,10.0245720195509,1.18873483719096e-23,1.07309735386199e-20,M_vs_G,19.9693608760516,Up regulated
SLAMF7,434.113138851953,2.9026289789006,0.29002168660834,10.0083170084466,1.40115792265647e-23,1.19828500448658e-20,M_vs_G,19.9214398754734,Up regulated
SOX4,56.1207881844708,7.21272910393659,0.743658788262009,9.69897649000199,3.04538159360599e-22,2.47422027572518e-19,M_vs_G,18.6065616384687,Up regulated
GAS7,107.355823740474,4.20660626551036,0.436785617154415,9.63082597113819,5.92512708761389e-22,4.58463762126848e-19,M_vs_G,18.3386949861233,Up regulated
PPM1L,117.336260469155,4.01919884985392,0.422952072557881,9.5027288211335,2.04460812238669e-21,1.46254390240778e-18,M_vs_G,17.8348910884682,Up regulated
CR1,339.769050708664,3.89912290618968,0.410372032606175,9.50143429957271,2.07018953507163e-21,1.46254390240778e-18,M_vs_G,17.8348910884682,Up regulated
TBXAS1,157.612556796202,3.04264042582587,0.320793868975821,9.48472124962962,2.43031756783611e-21,1.64542625665704e-18,M_vs_G,17.7837215767817,Up regulated
LOC284191,62.2576251891203,6.70689541315123,0.715561425964214,9.37291358895392,7.05573853812679e-21,4.58594782024089e-18,M_vs_G,17.3385708910606,Up regulated
SOX5,2909.11904979145,5.36922255304462,0.574112880594302,9.35220709120231,8.58375036916953e-21,5.36451383648599e-18,M_vs_G,17.2704696302122,Up regulated
TLR10,736.495484187404,2.60397361554413,0.283948989135638,9.17056835972835,4.70531560798483e-20,2.83172864126465e-17,M_vs_G,16.5479483665359,Up regulated
BCL2A1,308.109026500838,3.17447305732687,0.349429713599064,9.08472557937435,1.03960601862639e-19,6.0330564988072e-17,M_vs_G,16.2194626075519,Up regulated
FRMPD3,59.0641098729591,5.35893645390726,0.590164933816805,9.08040472558937,1.08171861726434e-19,6.06098131445802e-17,M_vs_G,16.2174570548846,Up regulated
DPYD,254.341390458284,3.40282384798936,0.379807107609159,8.95934746827076,3.26605418867634e-19,1.76900381706006e-16,M_vs_G,15.7522712299923,Up regulated
CCSER1,2570.92567748065,2.27857762717438,0.25581696854191,8.90706210835691,5.2402703629858e-19,2.74674687510182e-16,M_vs_G,15.5611813608968,Up regulated
GPR65,200.839561895869,3.21523724293615,0.36201540842295,8.88149279872563,6.59690079656675e-19,3.34978253260666e-16,M_vs_G,15.4749833863824,Up regulated
MARCKS,261.178634700422,3.88853836003527,0.438227690782204,8.87332873259223,7.09913818109466e-19,3.49557261529112e-16,M_vs_G,15.4564816716232,Up regulated
SH2D4A,50.9786018365579,5.5623454004767,0.627765411787752,8.86054773969823,7.96222559824252e-19,3.80524128664243e-16,M_vs_G,15.4196177998303,Up regulated
AHR,96.405090693296,4.91394831820201,0.558555045405935,8.79760796830822,1.39763310069105e-18,6.48861150089395e-16,M_vs_G,15.1878482280094,Up regulated
NR4A1,236.079319513018,3.03867912892857,0.347948957271058,8.73311750309799,2.47747477707279e-18,1.09202305363948e-15,M_vs_G,14.9617681931672,Up regulated
LOC105371291,32.374988370559,5.06722715381324,0.580258824944234,8.73270157381963,2.48660551324148e-18,1.09202305363948e-15,M_vs_G,14.9617681931672,Up regulated
ITGA4,1117.7695547034,6.6230449296339,0.769893334885647,8.60254872919198,7.79650338260491e-18,3.33382588063019e-15,M_vs_G,14.4770570862885,Up regulated
MOXD1,71.3334742909019,3.80896337320381,0.443269701181337,8.59288005260166,8.48160653135928e-18,3.53378524430915e-15,M_vs_G,14.4517598470323,Up regulated
PTGS1,80.8774746859118,4.11399140656472,0.479714577856754,8.57591492204597,9.83021946208019e-18,3.99328090098352e-15,M_vs_G,14.3986701389776,Up regulated
PARM1,65.9850682364857,5.49784431621454,0.64594389722214,8.51133409551177,1.71943419136524e-17,6.81441126231554e-15,M_vs_G,14.1665716595024,Up regulated
CD1D,124.576327073732,2.99814668146493,0.352492241428216,8.50556786531567,1.80708874941238e-17,6.95161516277962e-15,M_vs_G,14.1579142781744,Up regulated
HFM1,1267.70639075245,-2.07088575556487,0.24353339796102,-8.50349797154448,1.83961752722951e-17,6.95161516277962e-15,M_vs_G,14.1579142781744,Down regulated
SIGLEC6,270.986931117582,2.79574757904206,0.330085642804983,8.4697642565866,2.45890171802121e-17,9.08061227639242e-15,M_vs_G,14.0418848674157,Up regulated
ASPH,122.171825536069,4.14659355330367,0.492616195059515,8.41749336479428,3.84625055078725e-17,1.38883833777204e-14,M_vs_G,13.8573483036501,Up regulated
IL15,247.077161455492,3.72977513034507,0.444183532767575,8.39692346788714,4.58328556119156e-17,1.6189958061696e-14,M_vs_G,13.7907542762372,Up regulated
ITGB2,642.118941494733,2.16427884066534,0.258326240210924,8.37808361588898,5.37964227022839e-17,1.85986823933917e-14,M_vs_G,13.7305178218868,Up regulated
ARHGAP45,2736.42426964612,-2.1611061972146,0.258362529415477,-8.36462703049051,6.03053835611663e-17,2.04146286976123e-14,M_vs_G,13.690058514641,Down regulated
IQSEC1,930.753480559688,2.31121083618913,0.282036501311389,8.19472240452093,2.5117214773647e-16,8.32917597667325e-14,M_vs_G,13.0793979621569,Up regulated
EPB41L2,155.026161931174,3.66144901157547,0.451094961664332,8.11680316283386,4.78624121486936e-16,1.53916382164068e-13,M_vs_G,12.8127151533666,Up regulated
HIP1R,309.372223820637,2.1238813185109,0.261701116972276,8.1156754051451,4.83090374199486e-16,1.53916382164068e-13,M_vs_G,12.8127151533666,Up regulated
LINC01684,68.3866747912979,4.12555067203497,0.509193424034471,8.10212873400282,5.4005751249194e-16,1.68757586932337e-13,M_vs_G,12.7727366932301,Up regulated
LOC102725003,32.6832559573898,7.02268655340729,0.867769325216578,8.09280340907945,5.83069308724153e-16,1.78760249008656e-13,M_vs_G,12.7477290490497,Up regulated
CYBB,464.757809543442,6.80286768922868,0.847073964702504,8.03101968978337,9.66658365661216e-16,2.90874662659798e-13,M_vs_G,12.5362941073754,Up regulated
DENND3,149.330551445917,3.83734982025152,0.478474648132896,8.01996476767501,1.05775500521369e-15,3.12499292358496e-13,M_vs_G,12.5051509617604,Up regulated
LPIN1,220.061258611853,2.44545669563078,0.305883619168357,7.99472917928573,1.29858992034054e-15,3.7679977885024e-13,M_vs_G,12.4238893607734,Up regulated
CYRIA,2301.90088226579,2.92619837672697,0.367110020312417,7.97090303946682,1.57519063641416e-15,4.4903987107182e-13,M_vs_G,12.3477150954829,Up regulated
EBI3,41.2232756562613,5.81536891791639,0.730224606811225,7.96380848258618,1.66823393964382e-15,4.67364366987454e-13,M_vs_G,12.3303444023645,Up regulated
KIFC2,32.8164558643782,-5.3322517644581,0.673565837893716,-7.91645220774913,2.44383613779486e-15,6.73049040729299e-13,M_vs_G,12.1719532903939,Down regulated
HES1,44.2285724549349,5.93177891789867,0.762684090389365,7.77750446435874,7.39691603772773e-15,1.98501779906119e-12,M_vs_G,11.7022355946946,Up regulated
EML6,443.044550018436,2.64473353817226,0.340090109680438,7.7765670417683,7.45191000939951e-15,1.98501779906119e-12,M_vs_G,11.7022355946946,Up regulated
HCK,385.21822264796,4.91251945491825,0.63241535345651,7.76786874016978,7.98177096970411e-15,2.09186768526971e-12,M_vs_G,11.6794657889131,Up regulated
MS4A7,138.396007337818,3.88404747082156,0.501760009198885,7.74084701772641,9.8756668831587e-15,2.54713827276898e-12,M_vs_G,11.5939474784873,Up regulated
GAPT,716.124176521043,2.33382402864376,0.303785058190571,7.68248459139062,1.56032315858343e-14,3.96151421934721e-12,M_vs_G,11.4021387808903,Up regulated
IGK-2,42.3372899872217,4.53014081616593,0.591245445384937,7.66203080552533,1.83015724452623e-14,4.57511154866257e-12,M_vs_G,11.3395983126624,Up regulated
ID2,32.8963836252345,5.80232114109935,0.773267158724221,7.503643566956,6.20679338160686e-14,1.52809372208682e-11,M_vs_G,10.815850008498,Up regulated
IGL,1517.78333493133,1.58515141215165,0.211555874054585,7.49282627691374,6.74060953152412e-14,1.63474872056322e-11,M_vs_G,10.7865489938658,Up regulated
CD96,98.9817866080906,3.95398002766656,0.528169935142714,7.48618913077318,7.09022025576458e-14,1.69424983729292e-11,M_vs_G,10.7710225473954,Up regulated
SNHG15,414.767017343599,1.39738479606609,0.186888510596825,7.47710381769092,7.5978392710615e-14,1.78923609152867e-11,M_vs_G,10.7473323500513,Up regulated
SAMD4A,176.607927854641,3.31131843048369,0.446729256326443,7.41236080599112,1.24070651194541e-13,2.88003430180013e-11,M_vs_G,10.5406023396735,Up regulated
ARL5A,869.448719001731,-1.41172692593519,0.192364241058444,-7.33882200853684,2.15481946363987e-13,4.93150161474426e-11,M_vs_G,10.3070208203373,Down regulated
ADD2,35.2414572015341,4.86190872338734,0.66936036158727,7.26351454672067,3.77159855658554e-13,8.51176457582757e-11,M_vs_G,10.069980396895,Up regulated
MAP3K8,1743.36027891196,1.60202220954573,0.224423933252849,7.13837506689092,9.44406499909481e-13,2.10214537219578e-10,M_vs_G,9.67733725397885,Up regulated
LOC105374810,25.2154355618395,6.44064052360371,0.912353853457324,7.05936682263925,1.67262994000242e-12,3.67277890474316e-10,M_vs_G,9.43500521468223,Up regulated
PLAC8,1108.31935546924,1.73597500681646,0.24651081907597,7.04218586966549,1.89247140458713e-12,4.10010238041818e-10,M_vs_G,9.38720529872038,Up regulated
PMEPA1,84.7219229490286,6.9328556977715,0.985720282303271,7.03328908031793,2.01720820130644e-12,4.31284421881951e-10,M_vs_G,9.36523622841304,Up regulated
UST,447.790972776755,4.87322475485487,0.698607848314556,6.97562268533325,3.04519002181604e-12,6.42614190447906e-10,M_vs_G,9.19204968842475,Up regulated
ADGRG5,46.2433105570625,4.33256054336051,0.621296892077642,6.97341415771815,3.09340221192766e-12,6.44419135148879e-10,M_vs_G,9.19083157227798,Up regulated
GLIPR1,290.25669487695,1.58852548726051,0.22897362344096,6.93759160286034,3.9884071045099e-12,8.13387361186937e-10,M_vs_G,9.08970258016037,Up regulated
RPL27,1966.16866376753,1.61090689922325,0.232218914641556,6.93701846686253,4.00461498522709e-12,8.13387361186937e-10,M_vs_G,9.08970258016037,Up regulated
MOB3B,303.652332385066,2.53593556882625,0.365692677069841,6.93460856024176,4.07347492717728e-12,8.17159186317328e-10,M_vs_G,9.08769333269036,Up regulated
CD22,2643.14770088584,1.90950271605756,0.27567659150217,6.92660448844287,4.31061531015436e-12,8.54185221642662e-10,M_vs_G,9.06844794662327,Up regulated
RNF141,994.392260682947,1.34418642881889,0.194239612255531,6.92024872378014,4.50851355738467e-12,8.82636587878838e-10,M_vs_G,9.0542180737339,Up regulated
MACC1,86.7918431908672,3.74125870208429,0.541960758497871,6.90319113223949,5.08471417763735e-12,9.83589531814634e-10,M_vs_G,9.00718610203512,Up regulated
IGH-2,125.091781970459,1.68769655788007,0.244745047829171,6.89573322463326,5.35876771528305e-12,1.02440725418393e-09,M_vs_G,8.9895273548025,Up regulated
VIPR1,198.001900111632,-3.32137430239827,0.482007810541132,-6.89070639471482,5.55160150353745e-12,1.0489299166393e-09,M_vs_G,8.97925352785373,Down regulated
IGF1R,160.712713591365,3.60660423863735,0.524081944867784,6.8817563244756,5.91190794792271e-12,1.10416772696317e-09,M_vs_G,8.95696495073567,Up regulated
TERF2IP,987.48293330799,-1.03468233608185,0.150911222726547,-6.85623187850456,7.07005861132875e-12,1.30547025426683e-09,M_vs_G,8.88423301932549,Down regulated
RADX,57.6503639261938,4.50910245395325,0.657850073868162,6.85430105288231,7.16620245533671e-12,1.30835532243558e-09,M_vs_G,8.88327429453099,Up regulated
CDK6,63.2016062031093,3.37481143570951,0.493630633913523,6.83671393923403,8.10303143405214e-12,1.46295730857681e-09,M_vs_G,8.83476834709413,Up regulated
MPP7,133.139099893406,3.11113882822639,0.455320634400504,6.83285270460596,8.32424168628049e-12,1.48638025450958e-09,M_vs_G,8.8278700726013,Up regulated
ZBTB16,86.6827507217026,3.63330433452955,0.532499219582481,6.82311673128524,8.90862077744831e-12,1.57343672839954e-09,M_vs_G,8.80315071640467,Up regulated
SAT1,3922.9853902953,1.32750566687818,0.194972427676313,6.80868409292244,9.84954935437556e-12,1.72091749956181e-09,M_vs_G,8.76423994916336,Up regulated
FOS,6800.24685380158,2.37627452864921,0.349187100322172,6.80516126299275,1.00936107115238e-11,1.74479872820798e-09,M_vs_G,8.75825466398854,Up regulated
ANK3,803.540391379486,3.96463980174852,0.583004639861712,6.80035720245542,1.04360067996137e-11,1.78499657354655e-09,M_vs_G,8.74836261321636,Up regulated
UBE3A,539.393671109799,-1.58071171944107,0.232580555075422,-6.79640530967204,1.07261747765415e-11,1.81551681191691e-09,M_vs_G,8.74099972511025,Down regulated
MS4A1,17516.3635421456,2.38282750567224,0.350749419843597,6.79353227935421,1.09420740932096e-11,1.83296661794394e-09,M_vs_G,8.73684544435298,Up regulated
CCR6,495.513085506201,2.54379416198011,0.37473448488101,6.78825745857858,1.13495982489702e-11,1.88183287701548e-09,M_vs_G,8.72541894829068,Up regulated
CCDC85B,155.405361364142,-2.38636716502898,0.352625708996939,-6.76742252235981,1.31096811237034e-11,2.15170917756623e-09,M_vs_G,8.66721642776088,Down regulated
NIBAN1,60.7630642904715,3.60880503954593,0.53582431157799,6.73505281781278,1.6387039666731e-11,2.66273007544712e-09,M_vs_G,8.5746728563494,Up regulated
EEF1D,350.319461884678,2.14921102258027,0.319893027488722,6.71853037702124,1.83566479029919e-11,2.95323932451203e-09,M_vs_G,8.52970135726675,Up regulated
LCP1,3912.1823860536,1.16188511856015,0.172999771586662,6.71610781854771,1.86642714618829e-11,2.97329163709936e-09,M_vs_G,8.52676249067021,Up regulated
RPS11,5708.66960085491,1.56259418240777,0.233443531036387,6.69367095104556,2.17640507996141e-11,3.43343748973718e-09,M_vs_G,8.46427085510226,Up regulated
TMUB1,129.903923243475,-2.80007369714254,0.419011717485625,-6.68256657342429,2.34793238407094e-11,3.66841858738161e-09,M_vs_G,8.43552111470922,Down regulated
IL6,97.6795449384664,8.22821342347951,1.23595385012771,6.65737917530604,2.78753388980566e-11,4.31377506432877e-09,M_vs_G,8.36514250431175,Up regulated
TNS3,866.939808849631,1.96411477643242,0.296074320801401,6.63385723934462,3.27026137373099e-11,5.01306387375045e-09,M_vs_G,8.29989676180613,Up regulated
ABI3,62.8755106550341,4.60833167113335,0.699367031537891,6.58928926203418,4.4193702531941e-11,6.71124740599542e-09,M_vs_G,8.17319675089044,Up regulated
RGS2,2378.81500863606,2.06486185943282,0.313763651154873,6.58094668337986,4.67462205649737e-11,7.03314201815053e-09,M_vs_G,8.1528506129184,Up regulated
LINC01013,30.3413067946847,5.41604497180935,0.824552638197022,6.56846479037669,5.08366495714849e-11,7.57839191639502e-09,M_vs_G,8.12042293894932,Up regulated
CNFN,24.5650108099573,6.35930848622115,0.969696796989606,6.55803804443144,5.45203018340863e-11,8.05363985910972e-09,M_vs_G,8.0940077949792,Up regulated
KCNQ1,212.281068925217,3.04080443890807,0.463923684433952,6.55453588798392,5.58151914533126e-11,8.17064005337727e-09,M_vs_G,8.08774392134249,Up regulated
CD38,64.687141816798,3.63884738820049,0.556483597634854,6.53900205444721,6.19306746582235e-11,8.98492439751316e-09,M_vs_G,8.04648557285451,Up regulated
P4HTM,333.691143745538,-1.67370677967862,0.256457917026206,-6.52624336610981,6.74397118814329e-11,9.69759184390623e-09,M_vs_G,8.01333609859434,Down regulated
JCHAIN,2868.19413997549,6.08557306115799,0.93476332042883,6.51028225879272,7.50097246283925e-11,1.06431183035127e-08,M_vs_G,7.97293111042462,Up regulated
CD180,1254.12432861623,1.23664465963075,0.189970936004262,6.50965187434254,7.5325164927316e-11,1.06431183035127e-08,M_vs_G,7.97293111042462,Up regulated
ENAM,50.3930198916978,5.02422336534191,0.772397952858237,6.50470828767724,7.78442893595613e-11,1.09042401534786e-08,M_vs_G,7.96240459222639,Up regulated
RPLP2,4471.96819317765,1.69139316706435,0.261797993313173,6.46068041110244,1.04233243417357e-10,1.44759484810995e-08,M_vs_G,7.83935297118514,Up regulated
POLRMT,169.950717562077,-2.40785365061042,0.373805325300408,-6.44146428003764,1.18326299394821e-10,1.62939325327666e-08,M_vs_G,7.78797408627675,Down regulated
SOCS3,26.5280704238358,4.64454821740091,0.721191689206582,6.44010224592383,1.19393044812515e-10,1.63026687828449e-08,M_vs_G,7.78774129481143,Up regulated
MPEG1,310.528920175815,2.50270176487665,0.38995619770389,6.41790483037034,1.3816257784676e-10,1.87083643952667e-08,M_vs_G,7.72796417963844,Up regulated
NR4A2,3319.00268034604,1.53369933571758,0.239025626303232,6.41646403960013,1.39475876505371e-10,1.87301117135188e-08,M_vs_G,7.72745963231937,Up regulated
H1-3,82.9978981384669,2.86057666202323,0.448005462446138,6.38513790971275,1.71243073248233e-10,2.28076122722176e-08,M_vs_G,7.64192017861107,Up regulated
RPS13,5060.15800951251,1.3521496122457,0.21240482884837,6.36590806139798,1.94137700782528e-10,2.56466951220756e-08,M_vs_G,7.59096859089209,Up regulated
ULK3,366.137865162777,-1.95117630250808,0.307003018401946,-6.35556064778976,2.0766779414224e-10,2.72128547340102e-08,M_vs_G,7.56522589665479,Down regulated
LINC02324,19.3611715229676,6.26909836894175,0.98668494632782,6.35369820151171,2.10199044619931e-10,2.73241942082341e-08,M_vs_G,7.56345263655401,Up regulated
HNRNPLL,174.22715919448,-2.04871510435568,0.323323309167275,-6.33642872712203,2.35151882621534e-10,3.03252614342643e-08,M_vs_G,7.51819544638987,Down regulated
LOC105377684,92.5573352613343,3.29883509850841,0.522035286295559,6.31918030276735,2.629543340694e-10,3.36436612149109e-08,M_vs_G,7.47309674893498,Up regulated
MGAT3,30.2918528222601,3.86855443116139,0.614848371602016,6.29188367382626,3.13636488860596e-10,3.98146820898112e-08,M_vs_G,7.39995674765572,Up regulated
AKAP12,243.753371497774,-1.84487271650305,0.293675234022965,-6.28201667273987,3.34208994083454e-10,4.20973794175353e-08,M_vs_G,7.37574493836687,Down regulated
L3MBTL4,219.93349326545,3.1044641983792,0.495174255722793,6.269437803966,3.62353992796385e-10,4.5291461761142e-08,M_vs_G,7.34398366243576,Up regulated
IFI44L,91.6315530903141,3.50136874367724,0.559096682749902,6.26254608855101,3.78741883572626e-10,4.69784493600886e-08,M_vs_G,7.32810132228534,Up regulated
TAGLN2,2377.45628252884,1.30420418198236,0.208577464454164,6.25285279689917,4.03021976097158e-10,4.96113946182025e-08,M_vs_G,7.30441856440754,Up regulated
MIR181A1HG,81.1379649369581,4.14197168006142,0.663656162431349,6.24114099217738,4.34390469039876e-10,5.28388205470464e-08,M_vs_G,7.27704688514582,Up regulated
LAT2,772.720519790608,1.86144988156967,0.298277991880935,6.24065446408367,4.35743858286924e-10,5.28388205470464e-08,M_vs_G,7.27704688514582,Up regulated
ITM2C,270.62735772543,2.201102719375,0.353076558487659,6.23406642684815,4.5448021474544e-10,5.47025852548049e-08,M_vs_G,7.26199214833998,Up regulated
LOC102724999,12.0007703539155,6.81555631342074,1.09512010679229,6.22356969902062,4.8596877606033e-10,5.80625488397375e-08,M_vs_G,7.23610390335215,Up regulated
ARL4D,94.6937768999216,3.03926713832344,0.4899583826796,6.20311284746591,5.53571148797497e-10,6.56567707796389e-08,M_vs_G,7.18272048114173,Up regulated
LGMN,210.038976724925,2.4680486436478,0.398874174126925,6.18753683175899,6.11115713317065e-10,7.19566610557173e-08,M_vs_G,7.14292899705968,Up regulated
PRDM15,290.448448701947,-1.29108575740747,0.208734386380504,-6.18530458634609,6.1982673965634e-10,7.24572999473084e-08,M_vs_G,7.13991785357271,Down regulated
RHOG,305.454181154226,1.47503699933465,0.239122135365326,6.16855063242523,6.89187821110551e-10,7.94349351253526e-08,M_vs_G,7.0999884548102,Up regulated
SNX18,692.448784139112,-1.65867099606025,0.268892580955627,-6.16852644340517,6.89293239748582e-10,7.94349351253526e-08,M_vs_G,7.0999884548102,Down regulated
JAM3,302.516441373485,4.68356433469072,0.760136038908814,6.16148175452126,7.20673756674191e-10,8.20782156082155e-08,M_vs_G,7.08577209375187,Up regulated
YPEL5,5641.88229986533,1.17990053658165,0.191507546785188,6.16111770208792,7.22332748598364e-10,8.20782156082155e-08,M_vs_G,7.08577209375187,Up regulated
MTARC2,22.0081252680323,4.72101744182309,0.766779645652166,6.15694152628131,7.41632155752659e-10,8.35417430949268e-08,M_vs_G,7.07809646744042,Up regulated
TKT,302.075685961415,1.45793233195822,0.236826560507787,6.15611833753878,7.45495276556366e-10,8.35417430949268e-08,M_vs_G,7.07809646744042,Up regulated
RPS15A,3155.24800663621,1.49250618148137,0.243365708388345,6.13277109320488,8.63613689827248e-10,9.61154715479655e-08,M_vs_G,7.01720669904229,Up regulated
CD79A,5918.10616179339,1.45092907140684,0.237261116880594,6.11532597706284,9.63597854974623e-10,1.06513615955664e-07,M_vs_G,6.97259487150754,Up regulated
DLG2,3070.51672806547,-1.64376651945334,0.269928091673007,-6.08964598410381,1.13160637334549e-09,1.24239675408722e-07,M_vs_G,6.90573969192522,Down regulated
CACNA1D,162.325913492356,-1.97670910937165,0.324875519288902,-6.08451235014056,1.16846395948439e-09,1.27425307903771e-07,M_vs_G,6.89474430833178,Down regulated
SNRNP70,840.377982486216,-2.01232208653563,0.33166972370796,-6.06724685038634,1.30121484924092e-09,1.40956267235439e-07,M_vs_G,6.85091560964511,Down regulated
RAB4A,237.207573153627,-1.16512989873981,0.192340692004593,-6.05763599265825,1.38136546494196e-09,1.48647731389682e-07,M_vs_G,6.8278417144608,Down regulated
MYADM,139.933603872167,6.03722489529541,0.999972652968601,6.0373899999893,1.56626860229791e-09,1.67436174465387e-07,M_vs_G,6.77615070719417,Up regulated
SH3RF1,32.1774849493137,3.20097881663922,0.531042789236797,6.0277229660525,1.66285761188427e-09,1.76599825722271e-07,M_vs_G,6.75300972934222,Up regulated
PLEK,1337.06515874289,1.20335835133274,0.19968134795509,6.02639336951683,1.67658835781721e-09,1.76901845624492e-07,M_vs_G,6.75226763605381,Up regulated
BTN3A2,978.760865990483,0.942696607851344,0.15647701815773,6.02450518900545,1.69627762931865e-09,1.77824614185799e-07,M_vs_G,6.75000812488885,Up regulated (low)
VWC2L,316.033516756729,-2.63784802327708,0.440185413265499,-5.99258390619605,2.06532812709152e-09,2.15125107289167e-07,M_vs_G,6.667308900069,Down regulated
IGLV5-45-2,11.2817808359121,6.45619265875631,1.07792483968972,5.98946459069884,2.10532960669345e-09,2.17894909421413e-07,M_vs_G,6.66175291585753,Up regulated
CLPTM1,750.961894190575,-1.74484897723137,0.291409800320222,-5.98761254876811,2.12943585669382e-09,2.18994957186189e-07,M_vs_G,6.65956588557735,Down regulated
AREG,110.208051793928,3.21933978775306,0.539782583420903,5.96414165005161,2.45923335441956e-09,2.51321275320525e-07,M_vs_G,6.59977074513921,Up regulated
DGKI,746.09450998544,1.28700140630437,0.216510589580742,5.9442884932167,2.77660221284359e-09,2.81981308478097e-07,M_vs_G,6.54977967853829,Up regulated
EIF3K-2,100.255639992897,3.13211013061249,0.528295259689978,5.92871140363918,3.05321151535038e-09,3.08146794490238e-07,M_vs_G,6.5112423456761,Up regulated
RAB11B,480.016751035609,-1.65753276766072,0.279934908626723,-5.92113636627917,3.19724600541771e-09,3.20691668777978e-07,M_vs_G,6.49391232242501,Down regulated
COL9A2,755.936158697821,-3.5384746624675,0.597970946752888,-5.91746920428523,3.26933049441673e-09,3.25910130084524e-07,M_vs_G,6.48690214038961,Down regulated
SYNE2,6071.58741062198,-1.2813760703916,0.216635499067787,-5.91489426204635,3.32088851722898e-09,3.28051838230517e-07,M_vs_G,6.48405752434127,Down regulated
HERPUD1,4618.8110504181,1.23762740939096,0.209319234248075,5.91263107681822,3.36685720634933e-09,3.28051838230517e-07,M_vs_G,6.48405752434127,Up regulated
C12orf75,25.2412511892915,3.97936891064707,0.673036180560393,5.91256313640332,3.36824671196093e-09,3.28051838230517e-07,M_vs_G,6.48405752434127,Up regulated
LINC02067,674.522660550686,1.9276370916694,0.326032890487375,5.9124007053026,3.3715709880298e-09,3.28051838230517e-07,M_vs_G,6.48405752434127,Up regulated
KCNN4,1902.36171225688,-1.37601916918943,0.232912502555902,-5.90788023008413,3.4653780672567e-09,3.35172191755084e-07,M_vs_G,6.47473202067511,Down regulated
LAMTOR5,906.945981112291,1.0843785630146,0.185249445615867,5.85361299953991,4.81007172505244e-09,4.62478434676787e-07,M_vs_G,6.33490851356112,Up regulated
PPP1CC,1457.39053786136,-1.00772426531938,0.172188682582262,-5.85244192711648,4.8440741237379e-09,4.63008002568336e-07,M_vs_G,6.33441150262949,Down regulated
TMEM259,143.979323673056,-1.55357065119557,0.265539681777207,-5.85061577538173,4.89756414029649e-09,4.65383156232033e-07,M_vs_G,6.33218933933004,Down regulated
SNHG8,696.879282266718,1.5072998086824,0.258183088386075,5.83810433946183,5.27980907389742e-09,4.97135064413624e-07,M_vs_G,6.30352560370009,Up regulated
RSL24D1,1477.87695916068,0.99166172314798,0.169872236489922,5.8376915712581,5.29290209511705e-09,4.97135064413624e-07,M_vs_G,6.30352560370009,Up regulated (low)
PHTF1,1000.29705682133,-1.64897111069988,0.282639421171633,-5.83418655424763,5.40536173578752e-09,5.04780016349491e-07,M_vs_G,6.29689784663424,Down regulated
INKA1,16.1405665432644,5.96366891644517,1.02260166620272,5.83185918187517,5.48131695471971e-09,5.08948109698517e-07,M_vs_G,6.29332649432411,Up regulated
UBXN1,1439.31292517603,1.33426149275129,0.229130232876562,5.82315775618355,5.77459991257848e-09,5.33133374883453e-07,M_vs_G,6.27316412919138,Up regulated
RPL37,2971.4394499066,1.46753196446808,0.252478043011297,5.81251322675381,6.154181948436e-09,5.6496781062224e-07,M_vs_G,6.24797629566265,Up regulated
AGPAT4,50.9738897590309,3.31078885983107,0.570442129918079,5.80389961783946,6.47900745750877e-09,5.91446023466629e-07,M_vs_G,6.2280848838006,Up regulated
RHOT2,878.025309714959,-1.26090300628165,0.217292494943588,-5.80279133252621,6.52199373182203e-09,5.92044000828917e-07,M_vs_G,6.22764601522459,Down regulated
KRT10,283.730412001072,-1.36166726774433,0.234817767687644,-5.79882553672697,6.67809628338878e-09,6.02846591715469e-07,M_vs_G,6.21979319009499,Down regulated
TSPAN13,168.827366483834,4.79859503029913,0.828740100783661,5.79022907876855,7.02904906261495e-09,6.31022200101825e-07,M_vs_G,6.19995536149736,Up regulated
CD6,389.730646269845,-1.72081732968149,0.29726695692254,-5.78879451485718,7.0893359581224e-09,6.32937472436983e-07,M_vs_G,6.19863919158908,Down regulated
CD79B,4791.71406607587,1.39380425598247,0.240886791683814,5.78613815327811,7.20229870753513e-09,6.39509025676166e-07,M_vs_G,6.19415332175031,Up regulated
CD48,666.891355631318,1.15904714776641,0.200433691571143,5.78269620581735,7.35127495601212e-09,6.49189493262179e-07,M_vs_G,6.18762851758145,Up regulated
ARL14EPL,199.248281623103,1.69713842942774,0.293706188016951,5.77835435094677,7.54348050069984e-09,6.6256224138309e-07,M_vs_G,6.17877331766357,Up regulated
RPL31,6498.75039734257,1.46717162063095,0.254418221362026,5.76677099924865,8.08047300070052e-09,7.05911859077327e-07,M_vs_G,6.15124952204456,Up regulated
DSP,31.8456112073541,3.80901679032461,0.660927292464619,5.76314041461454,8.256304953995e-09,7.17415503729758e-07,M_vs_G,6.14422924222441,Up regulated
NOP53,1350.60504973545,-1.87934389051228,0.326276037741456,-5.75998134439001,8.41232332128256e-09,7.27084264082555e-07,M_vs_G,6.13841525447052,Down regulated
